doc_id,text,label,category,word_count
doc_2622,"Hello! I have a SE/30 and a Generation Systems 8bit PDS card for a 17"" screen. It worked great until I upgraded from 5 to 20 mb ram. Now with Sys7.1 and MODE32 or 32enabler it does not boot.. a tech support person said the card does not support these 32bit fixes. BUT: when pressing the shift key while booting (when the ext. monitor goes black after having been grey) the system SOMETIMES boots properly!! and then works ok with the 20mb and full graphics. WHAT's HAPPENING??? Thanks a lot for any advice!!! please answer by mail. Ossip Kaehr voice: +49.30.6226317 -- __ -------------------------------------------------------------- __ /_/\ Ossip Kaehr Hermannstrasse 32 D-1000 Berlin 44 Germany /\_\ \_\/ Tel. +49.30.6223910 or 6218814 EMail \/_/",4,comp.sys.mac.hardware,122
doc_16729,"God CAN be seen: ""And I will take away my hand, and thou shalt see my backparts."" (Ex. 33:23) ""And the Lord spake to Moses face to face, as a man speaketh to his friend."" (Ex. 33:11) ""For I have seen God face to face, and my life is preserved."" (Gen. 32:30) God CANNOT be seen: ""No man hath seen God at any time."" (John 1:18) ""And he said, Thou canst not see my face; for there shall no man see me and live."" (Ex. 33:20) ""Whom no man hath seen nor can see."" (1 Tim. 6:16)",19,talk.religion.misc,97
doc_5026,"So, hey, like, does this work the other way? If I was to like, you know, strap a generator to my FZJRR11000KRX and route its output to the chain, could I increase the horsepower? 32 meters a sec is pretty nice and all, but, I'd still like to be able to blow away a Goldwing without going to nitro...",8,rec.motorcycles,59
doc_1208,"Any state that the CIA does not control is called ""state that is linked to terrorism/militants/fundamentalists etc.."" Meanwhile Even Egyptian ""experts"" who hate The Islamic movement admit that what is happening in Egypt is spontaneous and most of the time a reaction to what the government does. ... Can anybody see any contradiction between the above and the first paragraph? Does anybody know what the UPI original article's title was?",17,talk.politics.mideast,70
doc_6223,"Give him the $2, leave the house and call the police. That's what I would do. I will not kill to protect mere possessions. Peace be with you,",19,talk.religion.misc,28
doc_15095,This is posted on behalf of Peter Tattam. There is a North American mirror with the beta test version of WinTrumpet for Winsock. Please contact me or Peter for details. Ashok,2,comp.os.ms-windows.misc,31
doc_1010,"10 month old stereo system for sale. Luxman R-351 receiver, Onkyo TA-RW404 tape deck, and Polk Monitor M4.6 book shelf speakers are for sale. Receiver has 5 year warranty, and all equipment is in excellent condition. Paid $950 for the system and willing to consider the best offer. Will sell seperate pieces also if desired. Please send best offer to Speakers: Polk Monitor M4.6 bookshelf speakers Paid $250 pair. Willing to consider best offer. Receiver: Luxman R-351 receiver with 5 year (yes 5 years) warranty. Paid $475. Willing to consider best offer. Full remote, 2 pairs of speaker connections, 60 watts per channel, but drives like a 150 watts per channel Has all the standard features, and more. Tape Deck: Onkyo TA-RW404 tape deck Paid $275. Willing to consider best offer. Dual cassette, Dolby B, C, and HX Pro. Input level control for recording, auto reverse both sides. Has all standard features. Send E-mail with best offer to",6,misc.forsale,158
doc_15249,"Because that would contradict your religious beliefs; therefore, you feel more comfortable simply accusing his sincerity, so you will not have to critically examine your religious beliefs.",19,talk.religion.misc,27
doc_4743,[ideas that are claimed not to work deleted...] How about putting your system inside a faraday cage? Even I could build one... /Jim,11,sci.crypt,23
doc_14518,"The Attorney General publishes the number of court-ordered taps each year. It isn't enough (around a thousand) for the average non-crook, non-spy to worry about. In fact, considering any reasonable guess about the number of big-time crooks and spies around, it may not be enough even for most crooks and spies to worry about. There's no reason to believe that it will go up with Clipper, since the number of taps now includes many targets too stupid to use encryption (based on the playbacks we've heard in court cases). David",11,sci.crypt,90
doc_2448,"Actually, you might be surprised to find that not everyone who develops mainstream DOS and Windows apps develops them under DOS or Windows. PC Week recently printed a rumor that Microsoft's Excel development group does its development under OS/2. Another trade rag did an article recently about a group doing Windows development on Sun SPARCstations with SoftPC to test out their work. SCO Unix is and has been a reasonably popular development platform for DOS, Windows, and even OS/2 apps. DOS and Windows are simply not robust or stable enough for development work, IMHO, and apparently others agree.",2,comp.os.ms-windows.misc,98
doc_15380,"No, it isn't. It is the ""X Window System"", or ""X11"", or ""X"" or any of a number of other designations accepted by the X Consortium. In fact, doing ""man X"" on pretty much any X11 machine will tell you: The X Consortium requests that the following names be used when referring to this software: X X Window System X Version 11 X Window System, Version 11 X11 There is no such thing as ""X Windows"" or ""X Window"", despite the repeated misuse of the forms by the trade rags. This probably tells you something about how much to trust the trade rags -- if they can't even get the NAME of the window system right, why should one trust anything else they have to say? With regard to dialup X11 implementations, there are several. You can buy serial X11 terminals from a couple of companies, including both GraphOn and NCD. (In fact, I'm composing this from an NCD running X11 over serial lines across 14.4 kbaud connection.) NCD also sells a software-only package that provides XRemote (which is NCD's implementation of serial X11) for PC's. There may be other such software packages available. X11R6 is supposed to include a standardized compression scheme for running X11 over low-speed connections. It's called Low Bandwidth X (LBX), and is based on improved versions of the techniques used in NCD's XRemote. It seems likely that once LBX is released as a Consortium standard, there will be several vendors willing to supply implementations for various sorts of hardware. Followups directed to comp.windows.x",5,comp.windows.x,258
doc_16745,"{rest deleted} Can the Father possibly not hear the words of His children. Of course He hears all your prayers. Whether you are a sinner or a saint, no questions. The real question you should be asking is: ""Does sin block OUR hearing His answer?"" And the answer to that question is a resounding YES. To paraphrase the gospel ""Many are called but few choose to listen"" and so it is with prayer. In Christ, James -- _____________________________________________________________________________ James Hale Lincoln School of Health Sciences Computing Unit La Trobe University,Bundoora, AUSTRALIA",15,soc.religion.christian,91
doc_16697,"sale item: A brand new Stealth VRAM Hi-Color card w/ 1meg display price : $135 It comes with: install disk Turbo windows 3.x drivers /w 24bit color Halo Desktop Imager (24bit) for windows 3.x Advanced AutoCAD accelerator (includes Big Picture) a complete manual If interested, please e-mail",6,misc.forsale,47
doc_16029,"Hi, Anybody interested in buying my Labtec speaker? Labtec SS-200 Amplified Stereo Speaker System - Built in amplifier - 6 volt input - works with/without batteries - individual volume controls - treble boost switch Great for medium quality PC's sound(adlib,soundblaster..) walkman for: $15 (included shipping...) E-mail me...",6,misc.forsale,47
doc_9332,"OK. Instead of holding an auction, I have decided to compute prices for each comic (after many suggestions). These are the most reasonable prices I can give (not negotiable). If you would like to purchase a comic (or group), simply email me with the title and issue #'s you want. The price for each issue is shown beside each comic. First come, first served!!! There is no more bidding. Meet my price and it is yours. I can be reached at this email address: or or or NO MORE HAGGLING ABOUT THE PRICE!!!!!!!! LOTS OF COMICS FOR $1, $2, or $3 LOOK AT LIST!!!!! For all those who have bought comics from me, thanks!!! All comics are near mint unless otherwise noted (my books were graded by mile high comics and other comic professional collectors, not me!) Here is the list: Incredible Hulk 156 (vs another Hulk) $3 195 $2 196 $2 246 (vs Captain Marvel) $1 248 $1 249 $1 250 (Double size issue vs Silver Surfer) $5 255 (vs Thor) $1 279 $1 300 $2 312 $2 313 $1 316 (vs Bi Coastal Avengers) $1 347 $1 348 $1 350 (vs Thing) $2 354 $1 358 $1 360 $1 362 (vs Werewolf By Night) $2 364 $1 365 $1 366 $1 379 (1 copy) $5 Punisher 50 $1 57 $2 Punisher War Journal 29 (Ghost Rider) $2 30 (Ghost Rider) $2 Punisher Armory 1 $4 2 $2 Original Ghost Rider Rides Again (Reprint) 1 $1 Ghost Rider (old series) 37 $3 43 (vs Johnny Blaze) $3 77 (2 copies, origin of GR dream) $4 each Ghost Rider (new series) 15 (1st print, Green glow in dark cover, 1 copy) $5 15 (2nd print, gold cover w/ glow cover) $3 Web of Spiderman 56 (2 copies) $2 each 60 $3 69 (vs Hulk, 1 copy left!!!) $2 70 (SpiderHulk, 1 copy left!!!) $2 71 $1 72 $1 78 $1 Deadly Foes of Spiderman 1 (2 copies) $2 each 2 $2 3 $2 Amazing Spiderman vs Dr. Octopus (special NACME issue) $2 Amazing Spiderman 350 (vs Dr. Doom, 1 copy LEFT!!!) $2 Spiderman (1990) 1 (silver, not bagged) $4 6 $3 7 $3 8 (2 copies) $2 each 9 (w/ Wolverine, 1 COPY LEFT!!!) $2 10 $2 11 $1 13 $5 16 $1 New Warriors 1 (gold cover) $2 8 $4 10 $2 11 $1 12 $1 13 $1 14 (w/ Darkhawk) $1 15 $1 Superman Man of Steel #1 $2 Superman (new) 53 (2 copies) $1 each 55 $1 56 $1 Adventures of Superman 479 $1 Annual #3 $1 Superman Annual #3 (Armegedon 2001 tie in) $1 Action Comics #666 $1 Avengers West Coast #69 (Hawkeye vs US Agent) $1 Batman 465 (Robin returns) $2 466 $1 467 $1 Annual #15 (Armegedon 2001 tie in) $3 Captain America 230 (vs Hulk) $2 257 (vs Hulk) $1 Armegedon 2001 1 $4 2 $2 Foolkiller #1 $2 Infinity Gauntlet 1 $6 4 $3 5 $3 Double Dragon #1 $1 Deathlok (series) 2 $1 Transformers #80 (last issue) $2 Wonder Man 1 $1 2 $1 Flaming Carrot #25 (w/ Ninja Turtles) $2 The Comet #1 $1 Legend of the Shield #1 $1 Justice Society of America 1 $1 2 $1 3 $1 4 $1 Official movie mag from Turtles II movie (sealed w/ Jelloman comic) $5 Robin 1 (1 copies w/ poster) $3 1 (3rd print) $1 5 (6 copies) $1 each Guardians of the Galaxy 1 $6 2 $3 3 $2 4 $2 5 $2 6 $2 7 $2 8 $2 9 (2 copies) $3 each 10 $2 11 $2 12 $1 13 $3 14 $3 15 $1 16 $1 17 $1 18 (2 copies) $2 each Superman vs Amazing Spiderman (oversized issue from 70's) $7 DarkHawk 1 (3 copies) $8 each 2 (2 copies) $6 each 3 $5 4 $4 5 $4 6 $3 7 $2 8 $2 9 $3 10 $1 Thor 246 $1 428 $1 429 (vs Juggernaut) $2 430 (w/ Ghost Rider) $1 431 $1 432 (Thor vs Loki, 2 copies) $3 each 433 (new Thor) $2 Annual #16 $1 What if.... 13 $1 23 $1 25 $2 26 $1 Alpha Flight 29 $1 51 $6 53 $6 94 (vs Fant. 4) $1 New Mutants 22 $2 100 (last issue, 1st look at X-Force, 1st print, 2 copies) $5 each 100 (2nd print, gold cover) $4 Flash (new) 43 $1 48 $1 49 $1 50 $2 51 $1 Annual #4 $1 X-Men (new) 1 (all 5 covers) $1 each but $2 for magneto foldout cover Uncanny X-Men 191 $3 215 $2 255 (2 copies) $2 each 258 $6 268 (1 sold,1 copy left!, Lee reg artist) $10 275 (1 COPY LEFT 1st print) $6 275 (gold 2nd print) $3 276 $3 277 $3 278 $2 279 $2 280 $2 281 $3 282 $4 283 $6 Defenders 52 (Hulk vs Sub Mariner) $2 Fantastic Four 347 $4 348 $2 349 (3 copies) $2 each Wolverine 11 $3 20 $2 41 (w/ Cable, 2 copies) $6 each 42 $4 43 $3 Silver Surfer (1987) 1 $6 2 $3 3 $3 4 $3 5 $2 6 $2 8 $2 22 $2 24 $2 32 $2 49 $2 50 (Foil cover, only 1 copy left!!) $6 51 $2 52 $2 53 $1 54 $1 55 $1 56 $1 58 $2 59 $2 Avengers 326 $3 328 (origin of Rage) $3 X-Factor 40 $6 67 $3 68 $6 71 $3 73 $1 Quasar 21 $1 22 $1 23 $1 24 $1 Green Lantern (1990) 3 $2 9 (2 copies) $1 each 10 $1 11 $1 12 $1 Toxic Avenger 1 (3 copies) $1 each 2 $1 Sleepwalker 1 (3 copies) $2 each 3 $1 7 $1 Kool Aid Man #1 (sealed in white bag, 2 copies) $2 each X-Force 1 (bagged w/ Cable Card) $4 1 (bagged w/ Shatterstar Card) $3 2 $2 3 $1 4 $1 NFL Superpro 1 $1 Dr. Strange #31 $1 Hawkworld Annual #2 (2nd print, Armegedon 2001 tie in) $1 Hawk & Dove Annual #2 (Armegedon 2001 tie in) $1 Justice League of America Annual #5 (Armegedon 2001 tie in) $1 Send all bids and comments to Thanks Sam (the ""ex"" comic book collector)",6,misc.forsale,1037
doc_10880,"I asked around in one of the areas you suggested yourself, and presented the information I got. No mention of US landmines was given. Okay, so you are going to blindly believe in things without reasonable evidence? I didn't realize you were a theist. I am doubting a claim presented without any evidence to support it. If you are able to present real evidence for it, then great. But unsupported claims, or even claims by such and such news agency will not be accepted. If you want to stick to the sheer impossible, instead of the merely difficult, then fine. The statement that if such a fact is classified, then you can't prove it, is a simple matter of pragmatics and the law. If you have access to classified information that you know to be classified, and you reveal it, there is a good chance that you or someone else (the person who revealed it to you), is going to jail. I never said that you couldn't prove it to my satisfaction, I merely said that it was difficult. (Who said I try and make things easy for people I am arguing with :) (Unless of course, they need the handicap).",0,alt.atheism,201
doc_8272,"This is a good point, but I think ""average"" people do not take up Christianity so much out of fear or escapism, but, quite simply, as a way to improve their social life, or to get more involved with American culture, if they are kids of immigrants for example. Since it is the overwhelming major religion in the Western World (in some form or other), it is simply the choice people take if they are bored and want to do something new with their lives, but not somethong TOO new, or TOO out of the ordinary. Seems a little weak, but as long as it doesn't hurt anybody... These are good quotes, and I agree with both of them, but let's make sure to alter the scond one so that includes something like ""...let him be, as long as he is not preventing others from finding their peace."" or something like that. (Of course, I suppose, if someone were REALLY ""at peace"", there would be no need for inflicting evangelism) Well, it is a sure thing we will have to live with them all our lives. Their popularity seems to come and go. I remember when I first entered High School, I was an atheist (always had been) and so were about 7 of my friends. At this time, 5 of those 7 have converted, always to Christianity (they were all also immigrants from Taiwan, or sons of immigrants, hence my earlier gross generalization). Christianity seems a lot more popular to people now than it ever has before (since I've been noticing). Maybe it is just my perceptions that are chagning. Who knows? I for one am perfectly willing to live and let live with them, so long as we have some set of abstract rights/agreements on how we should treat each other: I have no desire to be hurt by them or their notions. For all the well-put arguments on this usenet, it never does any good. Argumentation does not really seem to apply to Christians (or even some atheists)- it must simply be a step the person takes naturally, almost, ""instinctively""... best regards, ******************************************************************************** * Adam John Cooper ""Verily, often have I laughed at the weaklings * * who thought themselves good simply because * * they had no claws."" * ********************************************************************************",0,alt.atheism,384
doc_9052,"My speculation does not include or depend upon a trapdoor in RSAREF. I do not believe that RSA would consent to such. However, there are other limitation in the concept of RSAREF in which NSA has an interest. It has an interest in a limited number of implementations, i.e., targets. It has an interest in fixed key or maximum modulus size. It has a legitimate (literally) right to pursue such interests. Within bounds, it probably has a right to pursue those interests by covert means. At least it has the same right as the rest of us not to disclose all of its motives and intentions. (Institutions are not self-aware; they do not know their intentions in any meaningful sense.)",11,sci.crypt,120
doc_5353,"Since Facts and Myths doesn't even know where Deir Yassin was, why should we pay any attention to the rest of what it says? This account from Eric Silver is the only valid point that M&F makes. You can find it together with other evidence and analysis in Silver's biography of Begin. Also in Silver's book you will find documentary evidence that nearly everything else in M&F's account is pure bullshit. This is pretty disgusting. The Guardian was told of one or two feeble old men who dressed in women's clothing in a pathetic attempt to escape death. See Silver's book.",17,talk.politics.mideast,101
doc_2021,"Not provable. It's about as ""provable"" as the number of votes vast for Bill Clinton in the last election. If you accept the information available, you can prove one way or the other. If you refuse to accept it, nothing is ""provable."" Fine, support your assertation. But, you haven't supported any assertations just yet. The National Crime Survey, that secret Arm of the NRA, estimates between 40,000 and 50,000 with-gun self-defenses from assaults, and is considered to considerably under-report. When broken down by weapon, there is no form of ""self-defense"" including dowing nothing which is more effective at avoiding injury or death. Ok, support *this* assertation. Hell, support *one*. That's nice. That's nice, too. Why on Earth should we? If you're correct we've nothing to lose by continuing to argue against it and everything to gain.",16,talk.politics.guns,136
doc_4128,"Hello All, I have a PC Transporter for sale. It will work with either an Apple IIe or a GS. However, I only have the GS installation kit. This PCT also has a co-processor installed. It comes with the latest software (2.05) and a 3.5 drive. So what you get is : PC Transporter (no problems runs great) Installation kit for above PCT (GS) with video tape instructions All needed harware with color adapter for monitor 8087 co processor installed on board All manuals and software (ver 2.05 AEPC) one 3.5 800K drive to hook to the PCT (or GS) Brian Laakso",6,misc.forsale,102
doc_5327,"When Apple came with their demos to Iowa State, I got a chance to run Speedometer3.1 on some of the new Macs. Both machines were running System7.1, had a 14"" RGB. Don't know what the caches were set to. Neither machine had an FPU It appears that the Centris610 is quite a bit faster than the LC III: Centris610 LCIII CPU 13.01 6.92 Graf 15.67 7.69 Disk 2.22 2.44 Math 25.57 10.19 P.R. Rating 12.91 6.58 So, there is a comparison. There is definitely a very noticable speed difference between these two machines according to Speedometer3.1.",4,comp.sys.mac.hardware,96
doc_2585,"Sorry, this must be a FAQ, but it's a quick fix that I need to take care of before a demo in less than 24 hours from now! Couldn't think of a better place for a rapid answer than comp.sys.mac.hardware. I need to connect the Serial A of a Compac 386/20 PC to the printer port of a Mac IIci. Does anyone have handy the pin-pin routing for the cable that would allow this connection? The serial port on the Compaq is a MALE DB9. How would this map to the DIN8 of the Mac serial? I tried one of those really short femaleDB9-maleDIN8 cables that Apple sold as adaptors to plug in Macintosh serial peripherals from the pre-MacPlus era. This cable didn't do it. Do I need a null modem adaptor as well on the DB9 side of things? I just need to be able to map the data TX and RX pins correctly. thanks kindly,",4,comp.sys.mac.hardware,157
doc_1496,"i think you got it the other way round: the Ferrari flat 12 is a 180 degree v12 and not a ""true"" boxer, while the subaru and porsche are true boxers. don't know about the vw bug though, but i suspect that it is also a true boxer.",7,rec.autos,48
doc_7796,"If given a definite definition of ""God"", it is sometimes possible to falsify the existance of that God. But, when one refuses to give an immutable definition, one can not. --- "" Whatever promises that have been made can than be broken. """,19,talk.religion.misc,43
doc_5852,"First $50.00 grabs it! It's a Sears Kenmore 700 Watt unit FYI. Art This unit has been sold. Thank you for your replies! There is another oven available for those still interested. My mother decided to sell her spare. Same price, $50.00 to the first taker. Her's is strictly microwave, no convection, and is in equally good condition. Same size as our's, approximately 4-5 cubic feet. Let me know! Art",6,misc.forsale,70
doc_5572,"I am looking to sell my ICOM IC-02AT and extras. I have the following: CM-12 Battery HS-10 Headset HS-10SA VOX unit Cigarette Adapter Leather Case BC-25V Wall Charger IC-BP3 Battery Also have one that needs a new cell (i think, its been a while) It is in good condition, has a scratch on the front that is not visible when in the leather case. If you are interested, make me an offer. --rich",6,misc.forsale,73
doc_12515,"Well people fortunatly or unfortunatly , only the US is experiencing the devaluation of human life (among developed nations). I am an American but I was raised in Europe, where the worst thing that can happen to somebody is get his car broken into, or have his pocket picked by Slaves or Russian refugees. Of cource there will be some nutcases, but thats extremely rare. I.e. in Greece you can walk through any neighborhood at any time during the night without even worrying. In Germany , you can walk the sidewalks at 4.00 am and not even look behind your back, at the sanitation crews that clean the streets to a sparkling cleen. Whoever of you have been there you know what I am saying. I dont have any easy answers but if we as a nation do some selfcritisism we might get somewhere. Of course these postings sould be in soc.culture.US but if we reduce crime here it 'll mean less car insurance rates ,thus we could spend more money on modifing our cars. (Now my posting is rec.autos.tech revelant). Vlasis Theodore ___________________ Software Engineer IDB Mobile Communications.",7,rec.autos,189
doc_6072,"Oh, well... I have to admit that the most disgusting feature of Volvo's is their marketing. It looks like Volvo uses something like ""Do you dare to risk your family in any car?"" attitude, which is quite annoying in the long run. But now Volvo has produced a new good car, the Volvo 850. Front drive, 2.4 L 20 valves motor, completely new chassis etc. Even the British magazine ""CAR"" liked it (and believe me, that is quite much for a Volvo). And the American magazine ""Road & Track"" said that ""This is not your uncle Olof's car"", and in a positive sense. But in any case, I'd still like to own the 960 estate. Strong, tank-like chassis, 3.0L inline six, rear drive. :-) :-) BTW, the only car drivers who have blocked me are Land Rover or Jaguar drivers... :-) :-) :-) :-)",7,rec.autos,144
doc_8897,"PENINSULA CRUISERS THIRD ANNUAL AUTOFAIRE WHAT: CAR SHOW (FOR ANY AND ALL TYPES OF VEHICLES INCLUDING PEDAL CARS) WHERE: KENAI MALL, KENAI, ALASKA WHEN: MAY 14, 15, & 16, 1993 WHO: PENINSULA CRUISERS CAR CLUB, KENAI, AK (907-283-4979) WHY: PROCEEDS OF THIS EVENT TO BENEFIT THE COOPER LANDING AMBULANCE CORPS. GENERAL: THIS CAR SHOW IS OPEN TO ALL TYPES OF CARS, TRUCKS, MOTORCYCLES, FACTORY AND MODIFIED, MILD TO WILD, ANTIQUE, SPECIAL INTERESTS, RACE, DRAG, MUDDERS, HI-PO, OR JUST PLAIN UGLY :) THIS IS A FUN EVENT, INTENDED FOR THE OCCASSIONAL GEAR-HEAD TO THE MOST SERIOUS GEAR-SLAMMER. WE WOULD LIKE TO HAVE AS MANY ENTRANTS AS POSSIBLE, BUT PLEASE CONTACT US FOR SPACE AVAILABILITY ( FIRST COME FIRST SERVE) P.S. ALL OUT OF TOWN ENTRANTS CAN STAY RIGHT NEXT DOOR AT THE KENAI MERRIT INN FOR A SPECIAL RATE OF $60 A NIGHT (SINGLE OR DOUBLE OCCUPANCY) CALL THE MERIT @ 907-283-6131 IF YOU'D LIKE ANY FURTHER INFORMATION, YOU CAN CONTACT ME AT THE ADDRESSES BELOW.",7,rec.autos,165
doc_4836,"I went to a place called American Car Care Centers to check my car for A/C leak. After ""checking"", I was told that there is a leak in the compressor seal. At the end, in addition to the labor for the check, I was charged 12 dollars for a pound of freon, although they evacuated my A/C afterwards because of the leak. First, is it fair for him to charge me for a pound of freon ($12 plus tax) ? Second, what can I do about this if this is unfair ?",7,rec.autos,92
doc_6930,"May we interpret this as an offer to volunteer as editor for a ""Copy protection FAQ"" ? I am quite sure that I am not alone welcoming such an initiative! *I* will volunteer to ask some of the questions, if you will provide the answers :-)",12,sci.electronics,46
doc_4081,"Compiled from the last five Defensive Average reports, here are the career DAs for the individual players in the reports. Stats are courtesy of Sherri Nichols. Players are listed in descending order. Third Basemen ------------- Name 1988 1989 1990 1991 1992 88-92 Mitchell, Kevin .690 ---- ---- ---- ---- 0.690 Gonzales, Rene .685 ---- ---- ---- ---- 0.685 Leius, Scott ---- ---- ---- .653 .680 0.672 Pendleton, Terry .692 .685 .631 .689 .634 0.667 Ventura, Robin ---- ---- .641 .647 .677 0.657 Wallach, Tim .728 .674 .600 .630 .665 0.657 Gruber, Kelly .717 .657 .580 .630 .664 0.650 Pagliarulo, Mike .631 ---- .575 .744 ---- 0.649 Harris, Lance ---- ---- .642 .652 ---- 0.648 Howell, Jack .656 .666 .609 ---- ---- 0.647 Williams, Matt ---- ---- .633 .653 .656 0.647 Caminiti, Ken ---- .675 .630 .653 .596 0.642 Sabo, Chris .751 .626 .616 .613 .575 0.642 Gaetti, Gary .616 .638 .655 .632 ---- 0.637 Buechele, Steve .647 .616 .647 .681 .599 0.635 Salazar, Luis ---- .617 .643 .637 ---- 0.632 Pecota, Bill ---- ---- ---- .629 ---- 0.629 Schmidt, Mike .628 ---- ---- ---- ---- 0.628 Riles, Ernie ---- .627 ---- ---- ---- 0.627 Boggs, Wade .643 .659 .550 .653 .634 0.626 Martinez, Egdar ---- ---- .621 .645 .599 0.624 Molitor, Paul .633 .617 ---- ---- ---- 0.624 Phillips, Tony ---- ---- .623 ---- ---- 0.623 *NL Average* .643 .625 .602 .623 .603 0.619 Brookens, Tom .616 ---- ---- ---- ---- 0.616 King, Jeff ---- ---- .616 ---- ---- 0.616 Seitzer, Kevin .654 .583 .593 ---- .635 0.616 *AL Average* .641 .612 .604 .620 .602 0.615 Jacoby, Brook .624 .621 .600 ---- .597 0.613 Hansen, Dave ---- ---- ---- ---- .611 0.611 Law, Vance .635 .576 ---- ---- ---- 0.611 Magadan, Dave ---- ---- ---- ---- .609 0.609 Jefferies, Greg ---- ---- ---- ---- .606 0.606 Sharperson, Mike ---- ---- .606 ---- ---- 0.606 Zeile, Todd ---- ---- ---- .614 .593 0.605 Baerga, Carlos ---- ---- ---- .604 ---- 0.604 Hayes, Chris ---- .601 .622 .606 .574 0.602 Livingstone, Scott ---- ---- ---- ---- .597 0.597 Hamilton, J. .611 .584 ---- ---- ---- 0.595 Kelly, Pat ---- ---- ---- .595 ---- 0.595 Lyons, Steve .590 ---- ---- ---- ---- 0.590 Oberkfell, Ken .590 ---- ---- ---- ---- 0.590 Johnson, Howard .628 .549 .611 .573 ---- 0.588 Bell, Buddy .587 ---- ---- ---- ---- 0.587 Lansford, Carney .620 .578 .594 ---- .550 0.587 Presley, Jim .643 .595 .530 ---- ---- 0.584 Schu, Rick ---- .584 ---- ---- ---- 0.584 Worthington, Cal ---- .583 .575 ---- ---- 0.580 Hollins, Dave ---- ---- ---- ---- .577 0.577 Sheffield, Gary ---- ---- .584 ---- .567 0.575 Blauser, Jeff ---- .573 ---- ---- ---- 0.573 Fryman, Travis ---- ---- ---- .571 ---- 0.571 Gantner, Jim ---- ---- ---- .570 ---- 0.570 Gomez, Lee ---- ---- ---- .551 .542 0.546 Palmer, Dean ---- ---- ---- ---- .520 0.520 -- Dale J. Stephenson |*| |*| Grad Student At Large",9,rec.sport.baseball,492
doc_13668,"Well, Maddux looked excellent as the Braves shutout the Cubs 1 - 0. Justice drove in the only run with an RBI single in the first. Get ready for him to have a monster year. He is now hitting the ball to the opposite field with a lot of power to go with his natural power to right field and his good batting eye. If he stays healthy which he should (his back is full strength this year) he should get over 100 RBI and close to 30 HR. In another note, the Marlins got off to a good start beating the Dodgers. I believe the score was 6 - 3 but I'm not sure. I wish them and the Rockies well this year. Hell. I think it would be funny to watch the Dodgers hit the cellar again this year.",9,rec.sport.baseball,141
doc_11907,"Hello, Can anyone give me their opinion on which system has got the best overall system performance; 486/66DX2 with ISA-BUS or 486/50DX2 with EISA-BUS The systems are equal in all other areas. Thanks in advance -- ------------------------------------------------------------------------------- jesper honig spring, | IF ANIMALS BELIEVED IN GOD university of copenhagen, denmark | THE DEVIL WOULD BE A MAN",3,comp.sys.ibm.pc.hardware,57
doc_11082,": : Hello, : : I recently tried to print some envelopes using AmiPro 3.0 with my : Deskjet 500 printer, and I seem to be having a problem. What : happens is after I physically load the envelope into the printer : (per the user manual) and then select the ""Print Envelope"" icon : from AmiPro (all of the proper options have been selected), the : printer just ""spits out"" the envelope without any printing of : either a return address or the selected mailing address. At : this point, the printer's ""ONLINE"" light begins to flash, and : the Print Manager shows the printer job as busy. This is all : that happens, until I either shut the printer off or cancel the : printing job from the Print Manager. I have also tried this : without the use of the Print Manager, with similar results : (AmiPro shows the printer as being busy). So, does anybody : have any idea/solution regarding this problem? I appreciate : the help. Thanks. Yes - ignore the manual. Just insert the evelope - don't use the keypad to move it up. The Windows driver sends a message to the printer that tells it to load the envelope - if it is already loaded, it gets ejected and the printer tries to load another. The instructions in the manual are for dumb DOS apps. that don't send the ""load envelople"" message. : : -- Tom Belmonte",2,comp.os.ms-windows.misc,244
doc_828,"I'm currently having trouble connecting my PB to a true blue (IBM Model 1513) VGA monitor. The display is bearly readable but all the details are seperated into yellow and red colors. ie. a window will have two images one in yellow and a ghost image in red. The background is also a little greenish. I read some time ago, before I ever thought I would hook my mac up to a VGA screen, about an incompatability with some VGA monitors due to the sync on green signal. Does this sound like it could be the same demon? I also read that there are both hardware (putting a diode on the green signal?) solution and a software solution to this problem. I don't the details does somebody have them the can e-mail to me or post them? I checked all the FAQ's for this and didn't find anything about it. Did I miss it somewhere? This sure seems that it would be a good thing to have in one. Thanks for any replys.",4,comp.sys.mac.hardware,173
doc_4755,Beleive it or not: NY state once considered eliminating tolls for motor- cycles based simply on the fact that motos clog up toll booths. But then Mario realized the foolishness of trading a few hundred K $`s a year for some relief in traffic congestion. Too bad he won`t take that Sumpreme Court Justice job - I thought we might be rid of him forever.,8,rec.motorcycles,65
doc_7510,"Are you guys talking about the Soviet ""shuttle""? It's not ""Soyuz"", it's called ""Buran"" which means ""snow storm."" (At least that's what they call it on Russian TV).",14,sci.space,28
doc_13441,"While your 0-60 time is consistent with most car magazines and reports, I saw the PBS MotorWeek show clock a 5-speed SL2 at 7.9 seconds. I'm sure that most SL2 owners will be VERY lucky to get this speed, but 7.9 seconds is still astonishingly fast for a small 4-door. A new Civic EX runs about 8.2 seconds 0-60, if I'm not mistaken. Most cars in this class are lucky to be in the 9-second range.",7,rec.autos,76
